t,d01_err,d02_err,d12_err,o_error,o_error_deg
4.36,0.4181,0.7143,0.8001,1.1181,29.75
4.38,0.4181,0.7143,0.8001,1.1181,29.75
4.40,0.4181,0.7143,0.8001,1.1181,29.75
4.42,0.4181,0.7143,0.8001,1.1181,29.75
4.44,0.4181,0.7143,0.8001,1.1181,29.75
4.46,0.4181,0.7143,0.8001,1.1181,29.75
4.48,0.4181,0.7143,0.8001,1.1181,29.75
4.50,0.4181,0.7143,0.8001,1.1181,29.75
4.52,0.4181,0.7143,0.8001,1.1181,29.75
4.54,0.4181,0.7143,0.8001,1.1181,29.75
4.56,0.4181,0.7143,0.8001,1.1181,29.75
4.58,0.4181,0.7143,0.8001,1.1181,29.75
4.60,0.4181,0.7143,0.8001,1.1181,29.75
4.62,0.4181,0.7143,0.8001,1.1181,29.75
4.64,0.4181,0.7143,0.8001,1.1181,29.75
4.66,0.4181,0.7143,0.8001,1.1181,29.75
4.68,0.4181,0.7143,0.8001,1.1181,29.75
4.70,0.4181,0.7143,0.8001,1.1181,29.75
4.72,0.4181,0.7143,0.8001,1.1181,29.75
4.74,0.4181,0.7143,0.8001,1.1181,29.75
4.76,0.4181,0.7143,0.8001,1.1181,29.75
4.78,0.4181,0.7143,0.8001,1.1181,29.75
4.80,0.4181,0.7143,0.8001,1.1181,29.75
4.82,0.4181,0.7143,0.8001,1.1181,29.75
4.84,0.4181,0.7143,0.8001,1.1181,29.75
4.86,0.4181,0.7143,0.8001,1.1181,29.75
4.88,0.4181,0.7143,0.8001,1.1181,29.75
4.90,0.4181,0.7143,0.8001,1.1181,29.75
4.92,0.4181,0.7143,0.8001,1.1181,29.75
4.94,0.4181,0.7143,0.8001,1.1181,29.75
4.96,0.4181,0.7143,0.8001,1.1181,29.75
4.98,0.4181,0.7143,0.8001,1.1181,29.75
5.00,0.4181,0.7143,0.8001,1.1181,29.75
5.02,0.4181,0.7143,0.8001,0.5831,26.56
5.04,0.4181,0.7143,0.8001,0.5831,26.56
5.06,0.4181,0.7143,0.8001,0.5831,26.56
5.08,0.4181,0.7143,0.8001,0.5831,26.56
5.10,0.4181,0.7143,0.8001,0.5831,26.56
5.12,0.4181,0.7143,0.8001,0.5831,26.56
5.14,0.4180,0.7143,0.8001,0.5831,26.56
5.16,0.4175,0.7143,0.8001,0.5827,26.57
5.18,0.4152,0.7141,0.7995,0.5810,26.59
5.20,0.4152,0.7141,0.7995,0.5810,26.59
5.22,0.4152,0.7141,0.7995,0.5810,26.59
5.24,0.4152,0.7137,0.7996,0.5810,26.59
5.26,0.4118,0.7138,0.7991,0.5788,26.65
5.28,0.4064,0.7115,0.7967,0.5748,26.71
5.30,0.4064,0.7115,0.7967,0.5748,26.71
5.32,0.4064,0.7115,0.7967,0.5748,26.71
5.34,0.4066,0.7084,0.7959,0.5750,26.70
5.36,0.4003,0.7092,0.7943,0.5704,26.77
5.38,0.3909,0.7042,0.7906,0.5638,26.88
5.40,0.3909,0.7042,0.7906,0.5638,26.88
5.42,0.3909,0.7042,0.7906,0.5638,26.88
5.44,0.3925,0.6983,0.7882,0.5646,26.84
5.46,0.3835,0.7004,0.7855,0.5578,26.89
5.48,0.3835,0.6913,0.7822,0.5578,26.89
5.50,0.3706,0.6913,0.7789,0.5487,27.04
5.52,0.3706,0.6913,0.7789,0.5487,27.04
5.54,0.3741,0.6827,0.7749,0.5507,26.95
5.56,0.3637,0.6859,0.7709,0.5427,27.00
5.58,0.3637,0.6730,0.7658,0.5427,27.00
5.60,0.3475,0.6730,0.7614,0.5315,27.16
5.62,0.3475,0.6730,0.7614,0.5315,27.16
5.64,0.3524,0.6628,0.7556,0.5338,27.02
5.66,0.3402,0.6669,0.7505,0.5243,27.04
5.68,0.3402,0.6512,0.7437,0.5243,27.04
5.70,0.3217,0.6512,0.7381,0.5115,27.19
5.72,0.3217,0.6512,0.7381,0.5115,27.19
5.74,0.3275,0.6387,0.7302,0.5142,27.02
5.76,0.3145,0.6438,0.7237,0.5033,26.97
5.78,0.3145,0.6254,0.7148,0.5033,26.97
5.80,0.2940,0.6254,0.7075,0.4888,27.07
5.82,0.2940,0.6254,0.7075,0.4888,27.07
5.84,0.3009,0.6113,0.6976,0.4917,26.86
5.86,0.2870,0.6169,0.6896,0.4797,26.74
5.88,0.2649,0.5964,0.6697,0.4637,26.78
5.90,0.2649,0.5964,0.6697,0.4637,26.78
5.92,0.2649,0.5964,0.6697,0.4637,26.78
5.94,0.2725,0.5809,0.6577,0.4668,26.55
5.96,0.2580,0.5873,0.6480,0.4533,26.31
5.98,0.2350,0.5653,0.6250,0.4362,26.26
6.00,0.2350,0.5653,0.6250,0.4362,26.26
6.02,0.2350,0.5653,0.6250,0.4362,26.26
6.04,0.2431,0.5489,0.6112,0.4392,26.01
6.06,0.2282,0.5552,0.6000,0.4247,25.67
6.08,0.2282,0.5316,0.5851,0.4247,25.67
6.10,0.2046,0.5316,0.5735,0.4069,25.54
6.12,0.2046,0.5316,0.5735,0.4069,25.54
6.14,0.2130,0.5141,0.5578,0.4097,25.29
6.16,0.1980,0.5208,0.5456,0.3945,24.86
6.18,0.1740,0.4963,0.5160,0.3760,24.60
6.20,0.1740,0.4963,0.5160,0.3760,24.60
6.22,0.1740,0.4963,0.5160,0.3760,24.60
6.24,0.1832,0.4782,0.4982,0.3789,24.35
6.26,0.1684,0.4852,0.4849,0.3628,23.78
6.28,0.1684,0.4599,0.4663,0.3628,23.78
6.30,0.1445,0.4599,0.4527,0.3441,23.44
6.32,0.1445,0.4599,0.4527,0.3441,23.44
6.34,0.1536,0.4413,0.4332,0.3465,23.18
6.36,0.1392,0.4485,0.4198,0.3305,22.55
6.38,0.1159,0.4231,0.3870,0.3134,22.22
6.40,0.1159,0.4231,0.3870,0.3134,22.22
6.42,0.1159,0.4231,0.3870,0.3134,22.22
6.44,0.1253,0.4053,0.3662,0.3152,21.94
6.46,0.1118,0.4128,0.3544,0.3007,21.34
6.48,0.0892,0.3876,0.3218,0.2858,21.05
6.50,0.0892,0.3876,0.3218,0.2858,21.05
6.52,0.0892,0.3876,0.3218,0.2858,21.05
6.54,0.0988,0.3703,0.2996,0.2873,20.78
6.56,0.0864,0.3780,0.2896,0.2749,20.26
6.58,0.0646,0.3534,0.2573,0.2624,20.02
6.60,0.0646,0.3534,0.2573,0.2624,20.02
6.62,0.0646,0.3534,0.2573,0.2624,20.02
6.64,0.0743,0.3369,0.2335,0.2633,19.75
6.66,0.0628,0.3448,0.2250,0.2524,19.26
6.68,0.0421,0.3207,0.1934,0.2428,19.10
6.70,0.0421,0.3207,0.1934,0.2428,19.10
6.72,0.0421,0.3207,0.1934,0.2428,19.10
6.74,0.0516,0.3054,0.1687,0.2430,18.84
6.76,0.0412,0.3131,0.1621,0.2343,18.43
6.78,0.0223,0.2904,0.1314,0.2268,18.27
6.80,0.0223,0.2904,0.1314,0.2268,18.27
6.82,0.0223,0.2904,0.1314,0.2268,18.27
6.84,0.0317,0.2761,0.1064,0.2265,18.03
6.86,0.0226,0.2842,0.1013,0.2193,17.64
6.88,0.0049,0.2619,0.0728,0.2138,17.50
6.90,0.0049,0.2619,0.0728,0.2138,17.50
6.92,0.0049,0.2619,0.0728,0.2138,17.50
6.94,0.0145,0.2474,0.0496,0.2126,17.25
6.96,0.0069,0.2558,0.0457,0.2068,16.89
6.98,0.0093,0.2320,0.0203,0.2031,16.78
7.00,0.0093,0.2320,0.0203,0.2031,16.78
7.02,0.0093,0.2320,0.0203,0.2050,16.93
7.04,0.0001,0.2160,0.0009,0.2052,16.86
7.06,0.0057,0.2243,0.0043,0.2025,16.69
